"ID","d","e","f"
"6414","d3585","e3585","f3585"
"6413","d3586","e3586","f3586"
"6412","d3587","e3587","f3587"
"6411","d3588","e3588","f3588"
"6410","d3589","e3589","f3589"
"6409","d3590","e3590","f3590"
"6408","d3591","e3591","f3591"
"6407","d3592","e3592","f3592"
"6406","d3593","e3593","f3593"
"6405","d3594","e3594","f3594"
"6404","d3595","e3595","f3595"
"6403","d3596","e3596","f3596"
"6402","d3597","e3597","f3597"
"6401","d3598","e3598","f3598"
"6400","d3599","e3599","f3599"
"6399","d3600","e3600","f3600"
"6398","d3601","e3601","f3601"
"6397","d3602","e3602","f3602"
"6396","d3603","e3603","f3603"
"6395","d3604","e3604","f3604"
"6394","d3605","e3605","f3605"
"6393","d3606","e3606","f3606"
"6392","d3607","e3607","f3607"
"6391","d3608","e3608","f3608"
"6390","d3609","e3609","f3609"
"6389","d3610","e3610","f3610"
"6388","d3611","e3611","f3611"
"6387","d3612","e3612","f3612"
"6386","d3613","e3613","f3613"
"6385","d3614","e3614","f3614"
"6384","d3615","e3615","f3615"
"6383","d3616","e3616","f3616"
"6382","d3617","e3617","f3617"
"6381","d3618","e3618","f3618"
"6380","d3619","e3619","f3619"
"6379","d3620","e3620","f3620"
"6378","d3621","e3621","f3621"
"6377","d3622","e3622","f3622"
"6376","d3623","e3623","f3623"
"6375","d3624","e3624","f3624"
"6374","d3625","e3625","f3625"
"6373","d3626","e3626","f3626"
"6372","d3627","e3627","f3627"
"6371","d3628","e3628","f3628"
"6370","d3629","e3629","f3629"
"6369","d3630","e3630","f3630"
"6368","d3631","e3631","f3631"
"6367","d3632","e3632","f3632"
"6366","d3633","e3633","f3633"
"6365","d3634","e3634","f3634"
"6364","d3635","e3635","f3635"
"6363","d3636","e3636","f3636"
"6362","d3637","e3637","f3637"
"6361","d3638","e3638","f3638"
"6360","d3639","e3639","f3639"
"6359","d3640","e3640","f3640"
"6358","d3641","e3641","f3641"
"6357","d3642","e3642","f3642"
"6356","d3643","e3643","f3643"
"6355","d3644","e3644","f3644"
"6354","d3645","e3645","f3645"
"6353","d3646","e3646","f3646"
"6352","d3647","e3647","f3647"
"6351","d3648","e3648","f3648"
"6350","d3649","e3649","f3649"
"6349","d3650","e3650","f3650"
"6348","d3651","e3651","f3651"
"6347","d3652","e3652","f3652"
"6346","d3653","e3653","f3653"
"6345","d3654","e3654","f3654"
"6344","d3655","e3655","f3655"
"6343","d3656","e3656","f3656"
"6342","d3657","e3657","f3657"
"6341","d3658","e3658","f3658"
"6340","d3659","e3659","f3659"
"6339","d3660","e3660","f3660"
"6338","d3661","e3661","f3661"
"6337","d3662","e3662","f3662"
"6336","d3663","e3663","f3663"
"6335","d3664","e3664","f3664"
"6334","d3665","e3665","f3665"
"6333","d3666","e3666","f3666"
"6332","d3667","e3667","f3667"
"6331","d3668","e3668","f3668"
"6330","d3669","e3669","f3669"
"6329","d3670","e3670","f3670"
"6328","d3671","e3671","f3671"
"6327","d3672","e3672","f3672"
"6326","d3673","e3673","f3673"
"6325","d3674","e3674","f3674"
"6324","d3675","e3675","f3675"
"6323","d3676","e3676","f3676"
"6322","d3677","e3677","f3677"
"6321","d3678","e3678","f3678"
"6320","d3679","e3679","f3679"
"6319","d3680","e3680","f3680"
"6318","d3681","e3681","f3681"
"6317","d3682","e3682","f3682"
"6316","d3683","e3683","f3683"
"6315","d3684","e3684","f3684"
"6314","d3685","e3685","f3685"
"6313","d3686","e3686","f3686"
"6312","d3687","e3687","f3687"
"6311","d3688","e3688","f3688"
"6310","d3689","e3689","f3689"
"6309","d3690","e3690","f3690"
"6308","d3691","e3691","f3691"
"6307","d3692","e3692","f3692"
"6306","d3693","e3693","f3693"
"6305","d3694","e3694","f3694"
"6304","d3695","e3695","f3695"
"6303","d3696","e3696","f3696"
"6302","d3697","e3697","f3697"
"6301","d3698","e3698","f3698"
"6300","d3699","e3699","f3699"
"6299","d3700","e3700","f3700"
"6298","d3701","e3701","f3701"
"6297","d3702","e3702","f3702"
"6296","d3703","e3703","f3703"
"6295","d3704","e3704","f3704"
"6294","d3705","e3705","f3705"
"6293","d3706","e3706","f3706"
"6292","d3707","e3707","f3707"
"6291","d3708","e3708","f3708"
"6290","d3709","e3709","f3709"
"6289","d3710","e3710","f3710"
"6288","d3711","e3711","f3711"
"6287","d3712","e3712","f3712"
"6286","d3713","e3713","f3713"
"6285","d3714","e3714","f3714"
"6284","d3715","e3715","f3715"
"6283","d3716","e3716","f3716"
"6282","d3717","e3717","f3717"
"6281","d3718","e3718","f3718"
"6280","d3719","e3719","f3719"
"6279","d3720","e3720","f3720"
"6278","d3721","e3721","f3721"
"6277","d3722","e3722","f3722"
"6276","d3723","e3723","f3723"
"6275","d3724","e3724","f3724"
"6274","d3725","e3725","f3725"
"6273","d3726","e3726","f3726"
"6272","d3727","e3727","f3727"
"6271","d3728","e3728","f3728"
"6270","d3729","e3729","f3729"
"6269","d3730","e3730","f3730"
"6268","d3731","e3731","f3731"
"6267","d3732","e3732","f3732"
"6266","d3733","e3733","f3733"
"6265","d3734","e3734","f3734"
"6264","d3735","e3735","f3735"
"6263","d3736","e3736","f3736"
"6262","d3737","e3737","f3737"
"6261","d3738","e3738","f3738"
"6260","d3739","e3739","f3739"
"6259","d3740","e3740","f3740"
"6258","d3741","e3741","f3741"
"6257","d3742","e3742","f3742"
"6256","d3743","e3743","f3743"
"6255","d3744","e3744","f3744"
"6254","d3745","e3745","f3745"
"6253","d3746","e3746","f3746"
"6252","d3747","e3747","f3747"
"6251","d3748","e3748","f3748"
"6250","d3749","e3749","f3749"
"6249","d3750","e3750","f3750"
"6248","d3751","e3751","f3751"
"6247","d3752","e3752","f3752"
"6246","d3753","e3753","f3753"
"6245","d3754","e3754","f3754"
"6244","d3755","e3755","f3755"
"6243","d3756","e3756","f3756"
"6242","d3757","e3757","f3757"
"6241","d3758","e3758","f3758"
"6240","d3759","e3759","f3759"
"6239","d3760","e3760","f3760"
"6238","d3761","e3761","f3761"
"6237","d3762","e3762","f3762"
"6236","d3763","e3763","f3763"
"6235","d3764","e3764","f3764"
"6234","d3765","e3765","f3765"
"6233","d3766","e3766","f3766"
"6232","d3767","e3767","f3767"
"6231","d3768","e3768","f3768"
"6230","d3769","e3769","f3769"
"6229","d3770","e3770","f3770"
"6228","d3771","e3771","f3771"
"6227","d3772","e3772","f3772"
"6226","d3773","e3773","f3773"
"6225","d3774","e3774","f3774"
"6224","d3775","e3775","f3775"
"6223","d3776","e3776","f3776"
"6222","d3777","e3777","f3777"
"6221","d3778","e3778","f3778"
"6220","d3779","e3779","f3779"
"6219","d3780","e3780","f3780"
"6218","d3781","e3781","f3781"
"6217","d3782","e3782","f3782"
"6216","d3783","e3783","f3783"
"6215","d3784","e3784","f3784"
"6214","d3785","e3785","f3785"
"6213","d3786","e3786","f3786"
"6212","d3787","e3787","f3787"
"6211","d3788","e3788","f3788"
"6210","d3789","e3789","f3789"
"6209","d3790","e3790","f3790"
"6208","d3791","e3791","f3791"
"6207","d3792","e3792","f3792"
"6206","d3793","e3793","f3793"
"6205","d3794","e3794","f3794"
"6204","d3795","e3795","f3795"
"6203","d3796","e3796","f3796"
"6202","d3797","e3797","f3797"
"6201","d3798","e3798","f3798"
"6200","d3799","e3799","f3799"
"6199","d3800","e3800","f3800"
"6198","d3801","e3801","f3801"
"6197","d3802","e3802","f3802"
"6196","d3803","e3803","f3803"
"6195","d3804","e3804","f3804"
"6194","d3805","e3805","f3805"
"6193","d3806","e3806","f3806"
"6192","d3807","e3807","f3807"
"6191","d3808","e3808","f3808"
"6190","d3809","e3809","f3809"
"6189","d3810","e3810","f3810"
"6188","d3811","e3811","f3811"
"6187","d3812","e3812","f3812"
"6186","d3813","e3813","f3813"
"6185","d3814","e3814","f3814"
"6184","d3815","e3815","f3815"
"6183","d3816","e3816","f3816"
"6182","d3817","e3817","f3817"
"6181","d3818","e3818","f3818"
"6180","d3819","e3819","f3819"
"6179","d3820","e3820","f3820"
"6178","d3821","e3821","f3821"
"6177","d3822","e3822","f3822"
"6176","d3823","e3823","f3823"
"6175","d3824","e3824","f3824"
"6174","d3825","e3825","f3825"
"6173","d3826","e3826","f3826"
"6172","d3827","e3827","f3827"
"6171","d3828","e3828","f3828"
"6170","d3829","e3829","f3829"
"6169","d3830","e3830","f3830"
"6168","d3831","e3831","f3831"
"6167","d3832","e3832","f3832"
"6166","d3833","e3833","f3833"
"6165","d3834","e3834","f3834"
"6164","d3835","e3835","f3835"
"6163","d3836","e3836","f3836"
"6162","d3837","e3837","f3837"
"6161","d3838","e3838","f3838"
"6160","d3839","e3839","f3839"
"6159","d3840","e3840","f3840"
"6158","d3841","e3841","f3841"
"6157","d3842","e3842","f3842"
"6156","d3843","e3843","f3843"
"6155","d3844","e3844","f3844"
"6154","d3845","e3845","f3845"
"6153","d3846","e3846","f3846"
"6152","d3847","e3847","f3847"
"6151","d3848","e3848","f3848"
"6150","d3849","e3849","f3849"
"6149","d3850","e3850","f3850"
"6148","d3851","e3851","f3851"
"6147","d3852","e3852","f3852"
"6146","d3853","e3853","f3853"
"6145","d3854","e3854","f3854"
"6144","d3855","e3855","f3855"
"6143","d3856","e3856","f3856"
"6142","d3857","e3857","f3857"
"6141","d3858","e3858","f3858"
"6140","d3859","e3859","f3859"
"6139","d3860","e3860","f3860"
"6138","d3861","e3861","f3861"
"6137","d3862","e3862","f3862"
"6136","d3863","e3863","f3863"
"6135","d3864","e3864","f3864"
"6134","d3865","e3865","f3865"
"6133","d3866","e3866","f3866"
"6132","d3867","e3867","f3867"
"6131","d3868","e3868","f3868"
"6130","d3869","e3869","f3869"
"6129","d3870","e3870","f3870"
"6128","d3871","e3871","f3871"
"6127","d3872","e3872","f3872"
"6126","d3873","e3873","f3873"
"6125","d3874","e3874","f3874"
"6124","d3875","e3875","f3875"
"6123","d3876","e3876","f3876"
"6122","d3877","e3877","f3877"
"6121","d3878","e3878","f3878"
"6120","d3879","e3879","f3879"
"6119","d3880","e3880","f3880"
"6118","d3881","e3881","f3881"
"6117","d3882","e3882","f3882"
"6116","d3883","e3883","f3883"
"6115","d3884","e3884","f3884"
"6114","d3885","e3885","f3885"
"6113","d3886","e3886","f3886"
"6112","d3887","e3887","f3887"
"6111","d3888","e3888","f3888"
"6110","d3889","e3889","f3889"
"6109","d3890","e3890","f3890"
"6108","d3891","e3891","f3891"
"6107","d3892","e3892","f3892"
"6106","d3893","e3893","f3893"
"6105","d3894","e3894","f3894"
"6104","d3895","e3895","f3895"
"6103","d3896","e3896","f3896"
"6102","d3897","e3897","f3897"
"6101","d3898","e3898","f3898"
"6100","d3899","e3899","f3899"
"6099","d3900","e3900","f3900"
"6098","d3901","e3901","f3901"
"6097","d3902","e3902","f3902"
"6096","d3903","e3903","f3903"
"6095","d3904","e3904","f3904"
"6094","d3905","e3905","f3905"
"6093","d3906","e3906","f3906"
"6092","d3907","e3907","f3907"
"6091","d3908","e3908","f3908"
"6090","d3909","e3909","f3909"
"6089","d3910","e3910","f3910"
"6088","d3911","e3911","f3911"
"6087","d3912","e3912","f3912"
"6086","d3913","e3913","f3913"
"6085","d3914","e3914","f3914"
"6084","d3915","e3915","f3915"
"6083","d3916","e3916","f3916"
"6082","d3917","e3917","f3917"
"6081","d3918","e3918","f3918"
"6080","d3919","e3919","f3919"
"6079","d3920","e3920","f3920"
"6078","d3921","e3921","f3921"
"6077","d3922","e3922","f3922"
"6076","d3923","e3923","f3923"
"6075","d3924","e3924","f3924"
"6074","d3925","e3925","f3925"
"6073","d3926","e3926","f3926"
"6072","d3927","e3927","f3927"
"6071","d3928","e3928","f3928"
"6070","d3929","e3929","f3929"
"6069","d3930","e3930","f3930"
"6068","d3931","e3931","f3931"
"6067","d3932","e3932","f3932"
"6066","d3933","e3933","f3933"
"6065","d3934","e3934","f3934"
"6064","d3935","e3935","f3935"
"6063","d3936","e3936","f3936"
"6062","d3937","e3937","f3937"
"6061","d3938","e3938","f3938"
"6060","d3939","e3939","f3939"
"6059","d3940","e3940","f3940"
"6058","d3941","e3941","f3941"
"6057","d3942","e3942","f3942"
"6056","d3943","e3943","f3943"
"6055","d3944","e3944","f3944"
"6054","d3945","e3945","f3945"
"6053","d3946","e3946","f3946"
"6052","d3947","e3947","f3947"
"6051","d3948","e3948","f3948"
"6050","d3949","e3949","f3949"
"6049","d3950","e3950","f3950"
"6048","d3951","e3951","f3951"
"6047","d3952","e3952","f3952"
"6046","d3953","e3953","f3953"
"6045","d3954","e3954","f3954"
"6044","d3955","e3955","f3955"
"6043","d3956","e3956","f3956"
"6042","d3957","e3957","f3957"
"6041","d3958","e3958","f3958"
"6040","d3959","e3959","f3959"
"6039","d3960","e3960","f3960"
"6038","d3961","e3961","f3961"
"6037","d3962","e3962","f3962"
"6036","d3963","e3963","f3963"
"6035","d3964","e3964","f3964"
"6034","d3965","e3965","f3965"
"6033","d3966","e3966","f3966"
"6032","d3967","e3967","f3967"
"6031","d3968","e3968","f3968"
"6030","d3969","e3969","f3969"
"6029","d3970","e3970","f3970"
"6028","d3971","e3971","f3971"
"6027","d3972","e3972","f3972"
"6026","d3973","e3973","f3973"
"6025","d3974","e3974","f3974"
"6024","d3975","e3975","f3975"
"6023","d3976","e3976","f3976"
"6022","d3977","e3977","f3977"
"6021","d3978","e3978","f3978"
"6020","d3979","e3979","f3979"
"6019","d3980","e3980","f3980"
"6018","d3981","e3981","f3981"
"6017","d3982","e3982","f3982"
"6016","d3983","e3983","f3983"
"6015","d3984","e3984","f3984"
"6014","d3985","e3985","f3985"
"6013","d3986","e3986","f3986"
"6012","d3987","e3987","f3987"
"6011","d3988","e3988","f3988"
"6010","d3989","e3989","f3989"
"6009","d3990","e3990","f3990"
"6008","d3991","e3991","f3991"
"6007","d3992","e3992","f3992"
"6006","d3993","e3993","f3993"
"6005","d3994","e3994","f3994"
"6004","d3995","e3995","f3995"
"6003","d3996","e3996","f3996"
"6002","d3997","e3997","f3997"
"6001","d3998","e3998","f3998"
"6000","d3999","e3999","f3999"
"5999","d4000","e4000","f4000"
"5998","d4001","e4001","f4001"
"5997","d4002","e4002","f4002"
"5996","d4003","e4003","f4003"
"5995","d4004","e4004","f4004"
"5994","d4005","e4005","f4005"
"5993","d4006","e4006","f4006"
"5992","d4007","e4007","f4007"
"5991","d4008","e4008","f4008"
"5990","d4009","e4009","f4009"
"5989","d4010","e4010","f4010"
"5988","d4011","e4011","f4011"
"5987","d4012","e4012","f4012"
"5986","d4013","e4013","f4013"
"5985","d4014","e4014","f4014"
"5984","d4015","e4015","f4015"
"5983","d4016","e4016","f4016"
"5982","d4017","e4017","f4017"
"5981","d4018","e4018","f4018"
"5980","d4019","e4019","f4019"
"5979","d4020","e4020","f4020"
"5978","d4021","e4021","f4021"
"5977","d4022","e4022","f4022"
"5976","d4023","e4023","f4023"
"5975","d4024","e4024","f4024"
"5974","d4025","e4025","f4025"
"5973","d4026","e4026","f4026"
"5972","d4027","e4027","f4027"
"5971","d4028","e4028","f4028"
"5970","d4029","e4029","f4029"
"5969","d4030","e4030","f4030"
"5968","d4031","e4031","f4031"
"5967","d4032","e4032","f4032"
"5966","d4033","e4033","f4033"
"5965","d4034","e4034","f4034"
"5964","d4035","e4035","f4035"
"5963","d4036","e4036","f4036"
"5962","d4037","e4037","f4037"
"5961","d4038","e4038","f4038"
"5960","d4039","e4039","f4039"
"5959","d4040","e4040","f4040"
"5958","d4041","e4041","f4041"
"5957","d4042","e4042","f4042"
"5956","d4043","e4043","f4043"
"5955","d4044","e4044","f4044"
"5954","d4045","e4045","f4045"
"5953","d4046","e4046","f4046"
"5952","d4047","e4047","f4047"
"5951","d4048","e4048","f4048"
"5950","d4049","e4049","f4049"
"5949","d4050","e4050","f4050"
"5948","d4051","e4051","f4051"
"5947","d4052","e4052","f4052"
"5946","d4053","e4053","f4053"
"5945","d4054","e4054","f4054"
"5944","d4055","e4055","f4055"
"5943","d4056","e4056","f4056"
"5942","d4057","e4057","f4057"
"5941","d4058","e4058","f4058"
"5940","d4059","e4059","f4059"
"5939","d4060","e4060","f4060"
"5938","d4061","e4061","f4061"
"5937","d4062","e4062","f4062"
"5936","d4063","e4063","f4063"
"5935","d4064","e4064","f4064"
"5934","d4065","e4065","f4065"
"5933","d4066","e4066","f4066"
"5932","d4067","e4067","f4067"
"5931","d4068","e4068","f4068"
"5930","d4069","e4069","f4069"
"5929","d4070","e4070","f4070"
"5928","d4071","e4071","f4071"
"5927","d4072","e4072","f4072"
"5926","d4073","e4073","f4073"
"5925","d4074","e4074","f4074"
"5924","d4075","e4075","f4075"
"5923","d4076","e4076","f4076"
"5922","d4077","e4077","f4077"
"5921","d4078","e4078","f4078"
"5920","d4079","e4079","f4079"
"5919","d4080","e4080","f4080"
"5918","d4081","e4081","f4081"
"5917","d4082","e4082","f4082"
"5916","d4083","e4083","f4083"
"5915","d4084","e4084","f4084"
"5914","d4085","e4085","f4085"
"5913","d4086","e4086","f4086"
"5912","d4087","e4087","f4087"
"5911","d4088","e4088","f4088"
"5910","d4089","e4089","f4089"
"5909","d4090","e4090","f4090"
"5908","d4091","e4091","f4091"
"5907","d4092","e4092","f4092"
"5906","d4093","e4093","f4093"
"5905","d4094","e4094","f4094"
"5904","d4095","e4095","f4095"
"5903","d4096","e4096","f4096"
"5902","d4097","e4097","f4097"
"5901","d4098","e4098","f4098"
"5900","d4099","e4099","f4099"
"5899","d4100","e4100","f4100"
"5898","d4101","e4101","f4101"
"5897","d4102","e4102","f4102"
"5896","d4103","e4103","f4103"
"5895","d4104","e4104","f4104"
"5894","d4105","e4105","f4105"
"5893","d4106","e4106","f4106"
"5892","d4107","e4107","f4107"
"5891","d4108","e4108","f4108"
"5890","d4109","e4109","f4109"
"5889","d4110","e4110","f4110"
"5888","d4111","e4111","f4111"
"5887","d4112","e4112","f4112"
"5886","d4113","e4113","f4113"
"5885","d4114","e4114","f4114"
"5884","d4115","e4115","f4115"
"5883","d4116","e4116","f4116"
"5882","d4117","e4117","f4117"
"5881","d4118","e4118","f4118"
"5880","d4119","e4119","f4119"
"5879","d4120","e4120","f4120"
"5878","d4121","e4121","f4121"
"5877","d4122","e4122","f4122"
"5876","d4123","e4123","f4123"
"5875","d4124","e4124","f4124"
"5874","d4125","e4125","f4125"
"5873","d4126","e4126","f4126"
"5872","d4127","e4127","f4127"
"5871","d4128","e4128","f4128"
"5870","d4129","e4129","f4129"
"5869","d4130","e4130","f4130"
"5868","d4131","e4131","f4131"
"5867","d4132","e4132","f4132"
"5866","d4133","e4133","f4133"
"5865","d4134","e4134","f4134"
"5864","d4135","e4135","f4135"
"5863","d4136","e4136","f4136"
"5862","d4137","e4137","f4137"
"5861","d4138","e4138","f4138"
"5860","d4139","e4139","f4139"
"5859","d4140","e4140","f4140"
"5858","d4141","e4141","f4141"
"5857","d4142","e4142","f4142"
"5856","d4143","e4143","f4143"
"5855","d4144","e4144","f4144"
"5854","d4145","e4145","f4145"
"5853","d4146","e4146","f4146"
"5852","d4147","e4147","f4147"
"5851","d4148","e4148","f4148"
"5850","d4149","e4149","f4149"
"5849","d4150","e4150","f4150"
"5848","d4151","e4151","f4151"
"5847","d4152","e4152","f4152"
"5846","d4153","e4153","f4153"
"5845","d4154","e4154","f4154"
"5844","d4155","e4155","f4155"
"5843","d4156","e4156","f4156"
"5842","d4157","e4157","f4157"
"5841","d4158","e4158","f4158"
"5840","d4159","e4159","f4159"
"5839","d4160","e4160","f4160"
"5838","d4161","e4161","f4161"
"5837","d4162","e4162","f4162"
"5836","d4163","e4163","f4163"
"5835","d4164","e4164","f4164"
"5834","d4165","e4165","f4165"
"5833","d4166","e4166","f4166"
"5832","d4167","e4167","f4167"
"5831","d4168","e4168","f4168"
"5830","d4169","e4169","f4169"
"5829","d4170","e4170","f4170"
"5828","d4171","e4171","f4171"
"5827","d4172","e4172","f4172"
"5826","d4173","e4173","f4173"
"5825","d4174","e4174","f4174"
"5824","d4175","e4175","f4175"
"5823","d4176","e4176","f4176"
"5822","d4177","e4177","f4177"
"5821","d4178","e4178","f4178"
"5820","d4179","e4179","f4179"
"5819","d4180","e4180","f4180"
"5818","d4181","e4181","f4181"
"5817","d4182","e4182","f4182"
"5816","d4183","e4183","f4183"
"5815","d4184","e4184","f4184"
"5814","d4185","e4185","f4185"
"5813","d4186","e4186","f4186"
"5812","d4187","e4187","f4187"
"5811","d4188","e4188","f4188"
"5810","d4189","e4189","f4189"
"5809","d4190","e4190","f4190"
"5808","d4191","e4191","f4191"
"5807","d4192","e4192","f4192"
"5806","d4193","e4193","f4193"
"5805","d4194","e4194","f4194"
"5804","d4195","e4195","f4195"
"5803","d4196","e4196","f4196"
"5802","d4197","e4197","f4197"
"5801","d4198","e4198","f4198"
"5800","d4199","e4199","f4199"
"5799","d4200","e4200","f4200"
"5798","d4201","e4201","f4201"
"5797","d4202","e4202","f4202"
"5796","d4203","e4203","f4203"
"5795","d4204","e4204","f4204"
"5794","d4205","e4205","f4205"
"5793","d4206","e4206","f4206"
"5792","d4207","e4207","f4207"
"5791","d4208","e4208","f4208"
"5790","d4209","e4209","f4209"
"5789","d4210","e4210","f4210"
"5788","d4211","e4211","f4211"
"5787","d4212","e4212","f4212"
"5786","d4213","e4213","f4213"
"5785","d4214","e4214","f4214"
